,,,,
area_name,area_code,date,new_cases,total_cases
Greenwich,E09000011,2020-09-30,19,1389
Hackney and City of London,E09000012,2020-09-30,54,1664
Hammersmith and Fulham,E09000013,2020-09-30,27,1211
Haringey,E09000014,2020-09-30,35,1347
Harrow,E09000015,2020-09-30,27,1839
Havering,E09000016,2020-09-30,23,1615
Hillingdon,E09000017,2020-09-30,25,1814
Hounslow,E09000018,2020-09-30,31,1776
Islington,E09000019,2020-09-30,45,1016
Kensington and Chelsea,E09000020,2020-09-30,17,921
Kingston upon Thames,E09000021,2020-09-30,13,1013
Lambeth,E09000022,2020-09-30,45,2040
Lewisham,E09000023,2020-09-30,30,1705
Merton,E09000024,2020-09-30,17,1203
Newham,E09000025,2020-09-30,20,2151
Redbridge,E09000026,2020-09-30,54,2064
Richmond upon Thames,E09000027,2020-09-30,23,883
Southwark,E09000028,2020-09-30,26,2087
Sutton,E09000029,2020-09-30,11,1238
Tower Hamlets,E09000030,2020-09-30,50,1642
Waltham Forest,E09000031,2020-09-30,39,1604
Wandsworth,E09000032,2020-09-30,43,1870
Westminster,E09000033,2020-09-30,27,1272
Barking and Dagenham,E09000002,2020-10-01,17,1314
Barnet,E09000003,2020-10-01,57,2488
Bexley,E09000004,2020-10-01,38,1451
Brent,E09000005,2020-10-01,54,2486
Bromley,E09000006,2020-10-01,21,1983
Camden,E09000007,2020-10-01,19,1121
Croydon,E09000008,2020-10-01,30,2458
Ealing,E09000009,2020-10-01,64,2418
Enfield,E09000010,2020-10-01,34,1909
Greenwich,E09000011,2020-10-01,28,1417
Hackney and City of London,E09000012,2020-10-01,47,1711
Hammersmith and Fulham,E09000013,2020-10-01,30,1241
Haringey,E09000014,2020-10-01,31,1378
Harrow,E09000015,2020-10-01,33,1872
Havering,E09000016,2020-10-01,20,1635
Hillingdon,E09000017,2020-10-01,51,1865
Hounslow,E09000018,2020-10-01,37,1813
Islington,E09000019,2020-10-01,28,1044
Kensington and Chelsea,E09000020,2020-10-01,16,937
Kingston upon Thames,E09000021,2020-10-01,16,1029
Lambeth,E09000022,2020-10-01,41,2081
Lewisham,E09000023,2020-10-01,36,1741
Merton,E09000024,2020-10-01,8,1211
Newham,E09000025,2020-10-01,44,2195
Redbridge,E09000026,2020-10-01,55,2119
Richmond upon Thames,E09000027,2020-10-01,31,914
Southwark,E09000028,2020-10-01,31,2118
Sutton,E09000029,2020-10-01,10,1248
Tower Hamlets,E09000030,2020-10-01,56,1698
Waltham Forest,E09000031,2020-10-01,32,1636
Wandsworth,E09000032,2020-10-01,28,1898
Westminster,E09000033,2020-10-01,24,1296
Barking and Dagenham,E09000002,2020-10-02,13,1327
Barnet,E09000003,2020-10-02,49,2537
Bexley,E09000004,2020-10-02,19,1470
Brent,E09000005,2020-10-02,43,2529
Bromley,E09000006,2020-10-02,18,2001
Camden,E09000007,2020-10-02,29,1150
Croydon,E09000008,2020-10-02,44,2502
Ealing,E09000009,2020-10-02,32,2450
Enfield,E09000010,2020-10-02,38,1947
Greenwich,E09000011,2020-10-02,30,1447
Hackney and City of London,E09000012,2020-10-02,56,1767
Hammersmith and Fulham,E09000013,2020-10-02,19,1260
Haringey,E09000014,2020-10-02,25,1403
Harrow,E09000015,2020-10-02,35,1907
Havering,E09000016,2020-10-02,29,1664
Hillingdon,E09000017,2020-10-02,36,1901
Hounslow,E09000018,2020-10-02,39,1852
Islington,E09000019,2020-10-02,25,1069
Kensington and Chelsea,E09000020,2020-10-02,30,967
Kingston upon Thames,E09000021,2020-10-02,24,1053
Lambeth,E09000022,2020-10-02,37,2118
Lewisham,E09000023,2020-10-02,30,1771
Merton,E09000024,2020-10-02,17,1228
Newham,E09000025,2020-10-02,46,2241
Redbridge,E09000026,2020-10-02,50,2169
Richmond upon Thames,E09000027,2020-10-02,26,940
Southwark,E09000028,2020-10-02,27,2145
Sutton,E09000029,2020-10-02,13,1261
Tower Hamlets,E09000030,2020-10-02,48,1746
Waltham Forest,E09000031,2020-10-02,39,1675
Wandsworth,E09000032,2020-10-02,38,1936
Westminster,E09000033,2020-10-02,31,1327
Barking and Dagenham,E09000002,2020-10-03,16,1343
Barnet,E09000003,2020-10-03,25,2562
Bexley,E09000004,2020-10-03,15,1485
Brent,E09000005,2020-10-03,22,2551
Bromley,E09000006,2020-10-03,24,2025
Camden,E09000007,2020-10-03,19,1169
Croydon,E09000008,2020-10-03,23,2525
Ealing,E09000009,2020-10-03,41,2491
Enfield,E09000010,2020-10-03,24,1971
Greenwich,E09000011,2020-10-03,16,1463
Hackney and City of London,E09000012,2020-10-03,34,1801
Hammersmith and Fulham,E09000013,2020-10-03,19,1279
Haringey,E09000014,2020-10-03,22,1425
Harrow,E09000015,2020-10-03,29,1936
Havering,E09000016,2020-10-03,30,1694
Hillingdon,E09000017,2020-10-03,22,1923
Hounslow,E09000018,2020-10-03,22,1874
Islington,E09000019,2020-10-03,17,1086
Kensington and Chelsea,E09000020,2020-10-03,21,988
Kingston upon Thames,E09000021,2020-10-03,20,1073
Lambeth,E09000022,2020-10-03,27,2145
Lewisham,E09000023,2020-10-03,23,1794
Merton,E09000024,2020-10-03,12,1240
Newham,E09000025,2020-10-03,26,2267
Redbridge,E09000026,2020-10-03,54,2223
Richmond upon Thames,E09000027,2020-10-03,28,968
Southwark,E09000028,2020-10-03,16,2161
Sutton,E09000029,2020-10-03,9,1270
Tower Hamlets,E09000030,2020-10-03,48,1794
Waltham Forest,E09000031,2020-10-03,31,1706
Wandsworth,E09000032,2020-10-03,28,1964
Westminster,E09000033,2020-10-03,25,1352
Barking and Dagenham,E09000002,2020-10-04,24,1367
Barnet,E09000003,2020-10-04,35,2597
Bexley,E09000004,2020-10-04,16,1501
Brent,E09000005,2020-10-04,32,2583
Bromley,E09000006,2020-10-04,34,2059
Camden,E09000007,2020-10-04,20,1189
Croydon,E09000008,2020-10-04,23,2548
Ealing,E09000009,2020-10-04,55,2546
Enfield,E09000010,2020-10-04,26,1997
Greenwich,E09000011,2020-10-04,13,1476
Hackney and City of London,E09000012,2020-10-04,28,1829
Hammersmith and Fulham,E09000013,2020-10-04,16,1295
Haringey,E09000014,2020-10-04,26,1451
Harrow,E09000015,2020-10-04,27,1963
Havering,E09000016,2020-10-04,16,1710
Hillingdon,E09000017,2020-10-04,32,1955
Hounslow,E09000018,2020-10-04,43,1917
Islington,E09000019,2020-10-04,24,1110
Kensington and Chelsea,E09000020,2020-10-04,14,1002
Kingston upon Thames,E09000021,2020-10-04,12,1085
Lambeth,E09000022,2020-10-04,29,2174
Lewisham,E09000023,2020-10-04,24,1818
Merton,E09000024,2020-10-04,10,1250
Newham,E09000025,2020-10-04,37,2304
Redbridge,E09000026,2020-10-04,41,2264
Richmond upon Thames,E09000027,2020-10-04,25,993
Southwark,E09000028,2020-10-04,21,2182
Sutton,E09000029,2020-10-04,8,1278
Tower Hamlets,E09000030,2020-10-04,33,1827
Waltham Forest,E09000031,2020-10-04,33,1739
Wandsworth,E09000032,2020-10-04,19,1983
Westminster,E09000033,2020-10-04,21,1373
Barking and Dagenham,E09000002,2020-10-05,22,1389
Barnet,E09000003,2020-10-05,63,2660
Bexley,E09000004,2020-10-05,26,1527
Brent,E09000005,2020-10-05,55,2638
Bromley,E09000006,2020-10-05,30,2089
Camden,E09000007,2020-10-05,52,1241
Croydon,E09000008,2020-10-05,42,2590
Ealing,E09000009,2020-10-05,77,2623
Enfield,E09000010,2020-10-05,43,2040
Greenwich,E09000011,2020-10-05,28,1504
Hackney and City of London,E09000012,2020-10-05,68,1897
Hammersmith and Fulham,E09000013,2020-10-05,25,1320
Haringey,E09000014,2020-10-05,35,1486
Harrow,E09000015,2020-10-05,49,2012
Havering,E09000016,2020-10-05,49,1759
Hillingdon,E09000017,2020-10-05,47,2002
Hounslow,E09000018,2020-10-05,34,1951
Islington,E09000019,2020-10-05,33,1143
Kensington and Chelsea,E09000020,2020-10-05,24,1026
Kingston upon Thames,E09000021,2020-10-05,19,1104
Lambeth,E09000022,2020-10-05,37,2211
Lewisham,E09000023,2020-10-05,29,1847
Merton,E09000024,2020-10-05,17,1267
Newham,E09000025,2020-10-05,53,2357
Redbridge,E09000026,2020-10-05,51,2315
Richmond upon Thames,E09000027,2020-10-05,47,1040
Southwark,E09000028,2020-10-05,43,2225
Sutton,E09000029,2020-10-05,17,1295
Tower Hamlets,E09000030,2020-10-05,52,1879
Waltham Forest,E09000031,2020-10-05,38,1777
Wandsworth,E09000032,2020-10-05,50,2033
Westminster,E09000033,2020-10-05,30,1403
Barking and Dagenham,E09000002,2020-10-06,25,1414
Barnet,E09000003,2020-10-06,52,2712
Bexley,E09000004,2020-10-06,12,1539
Brent,E09000005,2020-10-06,26,2664
Bromley,E09000006,2020-10-06,41,2130
Camden,E09000007,2020-10-06,43,1284
Croydon,E09000008,2020-10-06,34,2624
Ealing,E09000009,2020-10-06,57,2680
Enfield,E09000010,2020-10-06,33,2073
Greenwich,E09000011,2020-10-06,33,1537
Hackney and City of London,E09000012,2020-10-06,64,1961
Hammersmith and Fulham,E09000013,2020-10-06,31,1351
Haringey,E09000014,2020-10-06,32,1518
Harrow,E09000015,2020-10-06,27,2039
Havering,E09000016,2020-10-06,29,1788
Hillingdon,E09000017,2020-10-06,47,2049
Hounslow,E09000018,2020-10-06,35,1986
Islington,E09000019,2020-10-06,35,1178
Kensington and Chelsea,E09000020,2020-10-06,25,1051
Kingston upon Thames,E09000021,2020-10-06,22,1126
Lambeth,E09000022,2020-10-06,40,2251
Lewisham,E09000023,2020-10-06,38,1885
Merton,E09000024,2020-10-06,19,1286
Newham,E09000025,2020-10-06,43,2400
Redbridge,E09000026,2020-10-06,57,2372
Richmond upon Thames,E09000027,2020-10-06,27,1067
Southwark,E09000028,2020-10-06,36,2261
Sutton,E09000029,2020-10-06,15,1310
Tower Hamlets,E09000030,2020-10-06,60,1939
Waltham Forest,E09000031,2020-10-06,40,1817
Wandsworth,E09000032,2020-10-06,45,2078
Westminster,E09000033,2020-10-06,40,1443
Barking and Dagenham,E09000002,2020-10-07,31,1445
Barnet,E09000003,2020-10-07,65,2777
Bexley,E09000004,2020-10-07,23,1562
Brent,E09000005,2020-10-07,56,2720
Bromley,E09000006,2020-10-07,26,2156
Camden,E09000007,2020-10-07,55,1339
Croydon,E09000008,2020-10-07,30,2654
Ealing,E09000009,2020-10-07,81,2761
Enfield,E09000010,2020-10-07,42,2115
Greenwich,E09000011,2020-10-07,49,1586
Hackney and City of London,E09000012,2020-10-07,77,2038
Hammersmith and Fulham,E09000013,2020-10-07,29,1380
Haringey,E09000014,2020-10-07,55,1573
Harrow,E09000015,2020-10-07,51,2090
Havering,E09000016,2020-10-07,35,1823
Hillingdon,E09000017,2020-10-07,40,2089
Hounslow,E09000018,2020-10-07,43,2029
Islington,E09000019,2020-10-07,34,1212
Kensington and Chelsea,E09000020,2020-10-07,30,1081
Kingston upon Thames,E09000021,2020-10-07,26,1152
Lambeth,E09000022,2020-10-07,47,2298
Lewisham,E09000023,2020-10-07,41,1926
Merton,E09000024,2020-10-07,25,1311
Newham,E09000025,2020-10-07,52,2452
Redbridge,E09000026,2020-10-07,58,2430
Richmond upon Thames,E09000027,2020-10-07,45,1112
Southwark,E09000028,2020-10-07,32,2293
Sutton,E09000029,2020-10-07,26,1336
Tower Hamlets,E09000030,2020-10-07,63,2002
Waltham Forest,E09000031,2020-10-07,33,1850
Wandsworth,E09000032,2020-10-07,50,2128
Westminster,E09000033,2020-10-07,51,1494
Barking and Dagenham,E09000002,2020-10-08,35,1480
Barnet,E09000003,2020-10-08,79,2856
Bexley,E09000004,2020-10-08,25,1587
Brent,E09000005,2020-10-08,63,2783
Bromley,E09000006,2020-10-08,27,2183
Camden,E09000007,2020-10-08,41,1380
Croydon,E09000008,2020-10-08,39,2693
Ealing,E09000009,2020-10-08,68,2829
Enfield,E09000010,2020-10-08,64,2179
Greenwich,E09000011,2020-10-08,32,1618
Hackney and City of London,E09000012,2020-10-08,48,2086
Hammersmith and Fulham,E09000013,2020-10-08,39,1419
Haringey,E09000014,2020-10-08,55,1628
Harrow,E09000015,2020-10-08,39,2129
Havering,E09000016,2020-10-08,54,1877
Hillingdon,E09000017,2020-10-08,51,2140
Hounslow,E09000018,2020-10-08,61,2090
Islington,E09000019,2020-10-08,33,1245
Kensington and Chelsea,E09000020,2020-10-08,29,1110
Kingston upon Thames,E09000021,2020-10-08,26,1178
Lambeth,E09000022,2020-10-08,50,2348
Lewisham,E09000023,2020-10-08,36,1962
Merton,E09000024,2020-10-08,24,1335
Newham,E09000025,2020-10-08,71,2523
Redbridge,E09000026,2020-10-08,74,2504
Richmond upon Thames,E09000027,2020-10-08,34,1146
Southwark,E09000028,2020-10-08,42,2335
Sutton,E09000029,2020-10-08,25,1361
Tower Hamlets,E09000030,2020-10-08,64,2066
Waltham Forest,E09000031,2020-10-08,44,1894
Wandsworth,E09000032,2020-10-08,57,2185
Westminster,E09000033,2020-10-08,47,1541
Barking and Dagenham,E09000002,2020-10-09,50,1530
Barnet,E09000003,2020-10-09,62,2918
Bexley,E09000004,2020-10-09,26,1613
Brent,E09000005,2020-10-09,46,2829
Bromley,E09000006,2020-10-09,34,2217
Camden,E09000007,2020-10-09,52,1432
Croydon,E09000008,2020-10-09,47,2740
Ealing,E09000009,2020-10-09,79,2908
Enfield,E09000010,2020-10-09,35,2214
Greenwich,E09000011,2020-10-09,19,1637
Hackney and City of London,E09000012,2020-10-09,51,2137
Hammersmith and Fulham,E09000013,2020-10-09,31,1450
Haringey,E09000014,2020-10-09,45,1673
Harrow,E09000015,2020-10-09,43,2172
Havering,E09000016,2020-10-09,44,1921
Hillingdon,E09000017,2020-10-09,46,2186
Hounslow,E09000018,2020-10-09,53,2143
Islington,E09000019,2020-10-09,42,1287
Kensington and Chelsea,E09000020,2020-10-09,24,1134
Kingston upon Thames,E09000021,2020-10-09,26,1204
Lambeth,E09000022,2020-10-09,52,2400
Lewisham,E09000023,2020-10-09,48,2010
Merton,E09000024,2020-10-09,14,1349
Newham,E09000025,2020-10-09,57,2580
Redbridge,E09000026,2020-10-09,49,2553
Richmond upon Thames,E09000027,2020-10-09,29,1175
Southwark,E09000028,2020-10-09,38,2373
Sutton,E09000029,2020-10-09,32,1393
Tower Hamlets,E09000030,2020-10-09,41,2107
Waltham Forest,E09000031,2020-10-09,40,1934
Wandsworth,E09000032,2020-10-09,50,2235
Westminster,E09000033,2020-10-09,38,1579
Barking and Dagenham,E09000002,2020-10-10,19,1549
Barnet,E09000003,2020-10-10,39,2957
Bexley,E09000004,2020-10-10,27,1640
Brent,E09000005,2020-10-10,42,2871
Bromley,E09000006,2020-10-10,26,2243
Camden,E09000007,2020-10-10,27,1459
Croydon,E09000008,2020-10-10,26,2766
Ealing,E09000009,2020-10-10,49,2957
Enfield,E09000010,2020-10-10,37,2251
Greenwich,E09000011,2020-10-10,20,1657
Hackney and City of London,E09000012,2020-10-10,25,2162
Hammersmith and Fulham,E09000013,2020-10-10,35,1485
Haringey,E09000014,2020-10-10,32,1705
Harrow,E09000015,2020-10-10,20,2192
Havering,E09000016,2020-10-10,22,1943
Hillingdon,E09000017,2020-10-10,42,2228
Hounslow,E09000018,2020-10-10,46,2189
Islington,E09000019,2020-10-10,23,1310
Kensington and Chelsea,E09000020,2020-10-10,7,1141
Kingston upon Thames,E09000021,2020-10-10,14,1218
Lambeth,E09000022,2020-10-10,23,2423
Lewisham,E09000023,2020-10-10,23,2033
Merton,E09000024,2020-10-10,15,1364
Newham,E09000025,2020-10-10,34,2614
Redbridge,E09000026,2020-10-10,26,2579
Richmond upon Thames,E09000027,2020-10-10,22,1197
Southwark,E09000028,2020-10-10,31,2404
Sutton,E09000029,2020-10-10,12,1405
Tower Hamlets,E09000030,2020-10-10,34,2141
Waltham Forest,E09000031,2020-10-10,26,1960
Wandsworth,E09000032,2020-10-10,26,2261
Westminster,E09000033,2020-10-10,18,1597
Barking and Dagenham,E09000002,2020-10-11,17,1566
Barnet,E09000003,2020-10-11,32,2989
Bexley,E09000004,2020-10-11,8,1648
Brent,E09000005,2020-10-11,26,2897
Bromley,E09000006,2020-10-11,28,2271
Camden,E09000007,2020-10-11,19,1478
Croydon,E09000008,2020-10-11,30,2796
Ealing,E09000009,2020-10-11,40,2997
Enfield,E09000010,2020-10-11,44,2295
Greenwich,E09000011,2020-10-11,17,1674
Hackney and City of London,E09000012,2020-10-11,32,2194
Hammersmith and Fulham,E09000013,2020-10-11,12,1497
Haringey,E09000014,2020-10-11,22,1727
Harrow,E09000015,2020-10-11,20,2212
Havering,E09000016,2020-10-11,28,1971
Hillingdon,E09000017,2020-10-11,22,2250
Hounslow,E09000018,2020-10-11,16,2205
Islington,E09000019,2020-10-11,22,1332
Kensington and Chelsea,E09000020,2020-10-11,9,1150
Kingston upon Thames,E09000021,2020-10-11,15,1233
Lambeth,E09000022,2020-10-11,20,2443
Lewisham,E09000023,2020-10-11,15,2048
Merton,E09000024,2020-10-11,17,1381
Newham,E09000025,2020-10-11,34,2648
Redbridge,E09000026,2020-10-11,37,2616
Richmond upon Thames,E09000027,2020-10-11,32,1229
Southwark,E09000028,2020-10-11,10,2414
Sutton,E09000029,2020-10-11,13,1418
Tower Hamlets,E09000030,2020-10-11,38,2179
Waltham Forest,E09000031,2020-10-11,27,1987
Wandsworth,E09000032,2020-10-11,22,2283
Westminster,E09000033,2020-10-11,17,1614
Barking and Dagenham,E09000002,2020-10-12,40,1606
Barnet,E09000003,2020-10-12,82,3071
Bexley,E09000004,2020-10-12,30,1678
Brent,E09000005,2020-10-12,34,2931
Bromley,E09000006,2020-10-12,44,2315
Camden,E09000007,2020-10-12,43,1521
Croydon,E09000008,2020-10-12,49,2845
Ealing,E09000009,2020-10-12,76,3073
Enfield,E09000010,2020-10-12,52,2347
Greenwich,E09000011,2020-10-12,40,1714
Hackney and City of London,E09000012,2020-10-12,78,2272
Hammersmith and Fulham,E09000013,2020-10-12,38,1535
Haringey,E09000014,2020-10-12,53,1780
Harrow,E09000015,2020-10-12,45,2257
Havering,E09000016,2020-10-12,58,2029
Hillingdon,E09000017,2020-10-12,56,2306
Hounslow,E09000018,2020-10-12,39,2244
Islington,E09000019,2020-10-12,41,1373
Kensington and Chelsea,E09000020,2020-10-12,37,1187
Kingston upon Thames,E09000021,2020-10-12,24,1257
Lambeth,E09000022,2020-10-12,47,2490
Lewisham,E09000023,2020-10-12,52,2100
Merton,E09000024,2020-10-12,32,1413
Newham,E09000025,2020-10-12,67,2715
Redbridge,E09000026,2020-10-12,95,2711
Richmond upon Thames,E09000027,2020-10-12,42,1271
Southwark,E09000028,2020-10-12,34,2448
Sutton,E09000029,2020-10-12,17,1435
Tower Hamlets,E09000030,2020-10-12,75,2254
Waltham Forest,E09000031,2020-10-12,51,2038
Wandsworth,E09000032,2020-10-12,59,2342
Westminster,E09000033,2020-10-12,41,1655
Barking and Dagenham,E09000002,2020-10-13,20,1626
Barnet,E09000003,2020-10-13,64,3135
Bexley,E09000004,2020-10-13,28,1706
Brent,E09000005,2020-10-13,55,2986
Bromley,E09000006,2020-10-13,40,2355
Camden,E09000007,2020-10-13,62,1583
Croydon,E09000008,2020-10-13,31,2876
Ealing,E09000009,2020-10-13,71,3144
Enfield,E09000010,2020-10-13,46,2393
Greenwich,E09000011,2020-10-13,31,1745
Hackney and City of London,E09000012,2020-10-13,74,2346
Hammersmith and Fulham,E09000013,2020-10-13,43,1578
Haringey,E09000014,2020-10-13,50,1830
Harrow,E09000015,2020-10-13,70,2327
Havering,E09000016,2020-10-13,44,2073
Hillingdon,E09000017,2020-10-13,57,2363
Hounslow,E09000018,2020-10-13,55,2299
Islington,E09000019,2020-10-13,40,1413
Kensington and Chelsea,E09000020,2020-10-13,31,1218
Kingston upon Thames,E09000021,2020-10-13,28,1285
Lambeth,E09000022,2020-10-13,58,2548
Lewisham,E09000023,2020-10-13,28,2128
Merton,E09000024,2020-10-13,25,1438
Newham,E09000025,2020-10-13,66,2781
Redbridge,E09000026,2020-10-13,40,2751
Richmond upon Thames,E09000027,2020-10-13,28,1299
Southwark,E09000028,2020-10-13,32,2480
Sutton,E09000029,2020-10-13,34,1469
Tower Hamlets,E09000030,2020-10-13,47,2301
Waltham Forest,E09000031,2020-10-13,34,2072
Wandsworth,E09000032,2020-10-13,48,2390
Westminster,E09000033,2020-10-13,40,1695
Barking and Dagenham,E09000002,2020-10-14,45,1671
Barnet,E09000003,2020-10-14,63,3198
Bexley,E09000004,2020-10-14,26,1732
Brent,E09000005,2020-10-14,54,3040
Bromley,E09000006,2020-10-14,63,2418
Camden,E09000007,2020-10-14,54,1637
Croydon,E09000008,2020-10-14,45,2921
Ealing,E09000009,2020-10-14,83,3227
Enfield,E09000010,2020-10-14,58,2451
Greenwich,E09000011,2020-10-14,44,1789
Hackney and City of London,E09000012,2020-10-14,65,2411
Hammersmith and Fulham,E09000013,2020-10-14,46,1624
Haringey,E09000014,2020-10-14,47,1877
Harrow,E09000015,2020-10-14,35,2362
Havering,E09000016,2020-10-14,52,2125
Hillingdon,E09000017,2020-10-14,67,2430
Hounslow,E09000018,2020-10-14,69,2368
Islington,E09000019,2020-10-14,41,1454
Kensington and Chelsea,E09000020,2020-10-14,32,1250
Kingston upon Thames,E09000021,2020-10-14,57,1342
Lambeth,E09000022,2020-10-14,64,2612
Lewisham,E09000023,2020-10-14,52,2180
Merton,E09000024,2020-10-14,19,1457
Newham,E09000025,2020-10-14,64,2845
Redbridge,E09000026,2020-10-14,57,2808
Richmond upon Thames,E09000027,2020-10-14,42,1341
Southwark,E09000028,2020-10-14,50,2530
Sutton,E09000029,2020-10-14,21,1490
Tower Hamlets,E09000030,2020-10-14,75,2376
Waltham Forest,E09000031,2020-10-14,40,2112
Wandsworth,E09000032,2020-10-14,60,2450
Westminster,E09000033,2020-10-14,30,1725
Barking and Dagenham,E09000002,2020-10-15,31,1702
Barnet,E09000003,2020-10-15,65,3263
Bexley,E09000004,2020-10-15,34,1766
Brent,E09000005,2020-10-15,52,3092
Bromley,E09000006,2020-10-15,32,2450
Camden,E09000007,2020-10-15,56,1693
Croydon,E09000008,2020-10-15,50,2971
Ealing,E09000009,2020-10-15,83,3310
Enfield,E09000010,2020-10-15,110,2561
Greenwich,E09000011,2020-10-15,37,1826
Hackney and City of London,E09000012,2020-10-15,77,2488
Hammersmith and Fulham,E09000013,2020-10-15,54,1678
Haringey,E09000014,2020-10-15,47,1924
Harrow,E09000015,2020-10-15,37,2399
Havering,E09000016,2020-10-15,50,2175
Hillingdon,E09000017,2020-10-15,73,2503
Hounslow,E09000018,2020-10-15,65,2433
Islington,E09000019,2020-10-15,55,1509
